@relation arff_camel-1.0

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {clean,buggy}

@data
3,1,0,4,6,0,2,2,2,0.5,33,1,1,0,0.666667,0,0,9,2,1,clean
16,2,0,8,19,114,4,6,12,0.8,90,1,1,0.65,0.2875,1,3,4.5625,1,0.875,clean
7,2,2,3,8,9,2,1,7,0.666667,40,1,0,0.333333,0.642857,0,0,4.428571,2,1.1429,clean
8,1,3,11,12,14,10,1,7,0.714286,56,1,1,0,0.5,0,0,5.625,1,0.875,clean
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,clean
3,1,0,5,8,3,1,4,3,2,23,0,0,0,0.5,0,0,6.666667,1,0.6667,clean
2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,clean
3,4,0,4,9,0,1,4,3,0.5,33,1,2,0.894737,0.555556,0,0,9.333333,1,0.6667,clean
2,3,0,4,5,0,1,4,2,0,20,1,1,0.985915,0.666667,1,1,8.5,1,0.5,clean
5,3,0,4,10,2,1,3,5,0.625,40,1,0,0.902439,0.466667,1,1,6.6,2,1,clean
4,3,0,11,23,0,1,11,1,0.5,75,1,1,0.833333,0.4375,1,1,17.25,1,0.75,clean
4,1,0,4,10,0,1,3,4,0,35,1,0,0,0.583333,0,0,7.5,1,0.75,clean
15,2,0,16,21,89,3,16,15,0.785714,105,1,2,0.5,0.183333,1,2,5.733333,2,1,clean
7,3,0,5,24,3,0,5,5,0.5,141,1,2,0.5,0.267857,2,2,18.571429,3,1.2857,clean
4,3,0,6,6,0,1,6,2,0.5,30,1,2,0.958904,0.45,1,1,6,1,0.75,clean
15,3,0,14,46,93,1,14,8,0.821429,217,1,0,0.571429,0.261905,2,2,13.2,2,0.8667,clean
2,1,0,2,11,1,1,1,2,2,54,0,0,0,0.666667,0,0,26,6,3,clean
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
49,3,1,13,97,1170,2,12,46,0.715278,378,0.333333,1,0.258065,0.121088,1,1,6.653061,2,0.9592,clean
9,2,0,6,15,8,0,6,9,0.666667,87,0,2,0.578947,0.333333,0,0,8.333333,1,0.8889,clean
9,2,14,22,19,16,15,7,6,0.708333,77,1,3,0.466667,0.288889,1,1,7.222222,2,1,clean
5,3,0,8,31,2,1,8,3,0.5,122,1,1,0.8,0.4,0,0,23,3,1.2,buggy
2,5,0,4,7,0,2,2,2,0,25,1,1,0.944444,0.666667,0,0,11,1,0.5,clean
3,5,0,4,8,0,1,3,3,0.5,32,1,2,0.894737,0.555556,0,0,9,1,0.6667,clean
2,1,0,2,19,1,1,1,2,2,121,0,0,0,0.666667,0,0,59.5,13,6.5,clean
10,2,0,15,28,31,3,15,7,0.814815,97,0.666667,0,0.636364,0.222222,1,1,8.4,1,0.8,clean
7,2,0,8,16,0,3,5,5,0.333333,67,1,2,0.538462,0.357143,1,1,8.285714,1,0.8571,clean
16,2,1,13,36,78,1,12,10,0.75,188,1,1,0.333333,0.2375,1,1,10.5,3,1.0625,clean
10,0,0,12,17,21,0,12,9,0.666667,80,1,1,0,0.333333,0,0,6.7,1,0.8,clean
10,3,0,16,22,43,2,14,8,0.333333,93,1,0,0.826087,0.4,1,1,8.2,1,0.8,clean
3,1,0,5,3,3,4,1,3,2,3,0,0,0,0.833333,0,0,0,1,1,clean
4,1,4,6,11,6,4,2,3,2,36,0,0,0,0.5625,0,0,8,2,1,clean
2,2,0,3,6,1,0,3,2,2,14,0,0,0.833333,0.666667,0,0,6,1,0.5,clean
10,3,0,4,14,33,1,4,10,0.222222,58,1,0,0.724138,0.6,2,5,4.7,1,0.8,clean
1,5,0,2,2,0,1,1,1,2,7,1,0,1,1,0,0,5,0,0,clean
13,0,0,16,43,74,2,15,9,0.861111,223,1,2,0,0.21978,0,0,15.923077,2,1.1538,clean
12,1,0,4,15,46,0,4,11,0.795455,73,1,2,0,0.266667,0,0,4.75,1,0.9167,clean
9,1,0,5,16,36,2,3,9,2,69,0,0,0,0.194444,0,0,6.666667,1,0.8889,clean
4,1,2,4,8,0,2,2,4,0,28,1,0,0,0.75,0,0,5.75,1,0.75,clean
17,1,0,84,17,136,80,7,17,2,17,0,0,0,0.222222,0,0,0,1,1,buggy
1,1,0,0,2,0,0,0,1,2,22,0,0,0,1,0,0,3,0,0,clean
3,2,0,7,6,0,4,4,3,0,24,1,0,0.928571,0.666667,0,0,6.666667,1,0.6667,clean
11,1,0,16,45,33,3,14,5,0.72,302,1,2,0,0.3,0,0,26,5,2.0909,clean
5,0,0,8,20,0,2,6,3,0,72,1,0,0,0.5,0,0,13.2,1,0.8,clean
6,1,0,5,26,1,1,4,5,1,145,0.375,1,0,0.36,0,0,21.833333,10,2.1667,clean
11,1,0,6,29,17,1,6,8,0.633333,160,1,1,0,0.30303,0,0,13.272727,5,1.3636,clean
15,1,0,1,18,95,1,0,12,0.285714,106,1,0,0,0.377778,0,0,5.933333,1,0.9333,clean
4,1,3,3,11,0,3,0,4,0.333333,31,1,0,0,0.625,0,0,6.5,1,0.75,clean
2,5,0,2,7,0,1,1,2,0,25,1,0,0.944444,0.666667,0,0,11,1,0.5,clean
82,1,1,22,143,2897,4,18,77,0.954938,935,1,1,0,0.114447,0,0,9.914634,26,1.4512,clean
10,3,0,11,17,33,3,11,9,0.555556,79,1,0,0.666667,0.266667,1,1,6.7,3,1.1,buggy
5,2,0,7,14,2,3,7,3,0.625,112,1,3,0.692308,0.533333,0,0,20.6,1,0.8,clean
9,1,0,7,12,0,1,6,9,0.25,87,1,1,0,0.416667,0,0,8.444444,1,0.6667,clean
6,1,0,8,12,15,1,7,6,2,37,0,0,0,0.5,0,0,5.166667,1,0.8333,clean
3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,clean
5,3,0,4,17,8,0,4,5,0.25,98,1,0,0.902439,0.45,0,0,18.4,4,1.8,clean
13,1,1,7,24,66,2,5,11,0.770833,113,1,2,0,0.3,0,0,7.384615,3,1.1538,buggy
5,3,0,15,27,0,2,15,2,0.583333,105,1,1,0.8,0.5,1,1,19.4,3,1,clean
7,2,0,1,17,0,1,0,7,0.25,83,1,0,0.692308,0.714286,0,0,10.571429,1,0.5714,clean
34,2,0,18,72,475,6,17,28,0.848485,600,1,0,0.304348,0.123377,1,1,16.382353,2,1.1471,clean
5,1,0,6,27,0,2,5,4,0.5,153,1,1,0,0.44,0,0,29.2,5,1.8,clean
11,1,0,14,51,23,1,13,7,0.75,413,1,1,0,0.42,0,0,36,15,3,clean
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
2,1,0,7,11,0,1,6,2,0,60,1,1,0,0.6,0,0,28,1,0.5,clean
4,3,0,12,16,0,2,12,1,0.555556,59,1,1,0.833333,0.4,1,1,13,1,0.75,clean
8,2,0,12,15,18,2,12,6,0.714286,56,1,2,0.666667,0.291667,1,1,5.75,1,0.875,clean
5,1,0,1,16,4,0,1,5,0,62,1,0,0,0.6,0,0,11.2,2,1,clean
4,1,0,5,15,0,1,5,4,0.555556,68,1,2,0,0.5,0,0,15.25,1,0.75,clean
14,1,0,6,18,61,2,5,14,0.830769,81,1,5,0,0.297619,0,0,4.428571,1,0.9286,clean
28,1,11,23,50,346,16,7,22,0.888889,258,1,5,0,0.155556,0,0,7.928571,3,1.25,buggy
3,1,0,4,9,1,1,3,3,0,47,1,0,0,0.5,0,0,14.333333,2,1,clean
4,4,12,33,8,6,33,0,4,1.333333,21,1,0,1,0.666667,0,0,4,0,0,clean
15,3,2,8,30,79,2,6,11,0.816327,146,1,0,0.555556,0.205357,1,1,8.266667,1,0.8,clean
6,2,0,5,17,0,1,4,4,0,80,1,0,0.583333,0.444444,1,1,12.166667,3,1.1667,clean
1,4,2,3,2,0,3,0,1,2,7,1,0,1,1,0,0,5,0,0,clean
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,clean
1,2,0,6,4,0,3,4,1,2,11,0,0,1,1,0,0,10,0,0,clean
19,2,0,10,23,165,6,6,15,0.833333,105,1,1,0.604651,0.273684,1,3,4.473684,1,0.8947,clean
1,1,0,17,1,0,17,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
25,1,0,11,63,230,0,11,22,0.65,316,1,2,0,0.13,0,0,11.44,3,1.04,buggy
5,2,0,5,13,0,0,5,4,0,63,1,1,0.636364,0.45,1,1,11.4,1,0.8,clean
2,1,0,1,7,1,1,0,2,2,37,0,0,0,0.5,0,0,17.5,3,1.5,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
5,2,0,5,19,0,1,5,3,0.583333,78,1,2,0.636364,0.466667,1,1,14,2,1,clean
1,1,0,12,1,0,11,1,1,2,1,0,0,0,1,0,0,0,1,1,clean
3,1,0,7,15,1,1,6,2,0.5,62,1,1,0,0.666667,0,0,19.333333,3,1,clean
7,1,0,14,14,19,6,8,6,0.966667,63,0.4,2,0,0.3,0,0,7.285714,2,1.1429,clean
10,1,0,4,32,41,2,2,8,0.555556,217,1,0,0,0.55,0,0,20.5,1,0.8,clean
1,1,0,126,1,0,125,1,1,2,1,0,0,0,1,0,0,0,1,1,buggy
17,2,0,9,56,84,4,8,11,0.739583,304,1,0,0.318182,0.25,1,1,16.529412,4,1.4118,clean
19,2,0,8,25,163,5,5,15,0.916667,124,1,1,0.604651,0.273684,1,2,5.421053,1,0.8947,clean
3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.466667,0,0,16.333333,2,1,clean
3,1,0,1,5,3,0,1,3,2,13,0,0,0,0.555556,0,0,3.333333,1,0.6667,clean
3,5,0,2,6,3,1,1,3,2,16,0,0,1,0.777778,0,0,4.333333,0,0,clean
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,clean
6,3,1,6,10,3,2,5,5,0.4,33,1,1,0.761905,0.366667,1,1,4.333333,1,0.8333,clean
2,2,0,4,12,1,2,2,2,2,31,0,0,0.964286,0.75,0,0,14.5,1,0.5,clean
2,3,0,3,4,0,1,3,2,0,16,1,0,0.985915,0.666667,1,1,6.5,1,0.5,clean
11,2,16,26,22,37,18,9,7,0.733333,115,1,1,0.4375,0.309091,1,1,9.181818,2,0.9091,clean
10,1,2,9,18,9,4,7,10,0.666667,86,1,3,0,0.285714,0,0,7.3,3,1.2,clean
2,3,0,3,4,0,1,3,2,0,16,1,0,0.985915,0.666667,1,1,6.5,1,0.5,clean
10,4,0,9,41,17,1,9,3,0.666667,218,1,1,0.771429,0.296296,2,4,20.5,3,1.1,clean
7,1,0,7,27,9,0,7,4,0.75,110,1,0,0,0.4,0,0,14.428571,2,0.8571,clean
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,clean
6,3,0,6,17,9,1,6,3,0.6,88,1,0,0.8,0.366667,1,1,13.5,3,1.1667,clean
3,3,0,4,6,3,1,4,2,2,16,0,0,0.941176,0.5,1,1,4.333333,1,0.3333,clean
15,1,0,4,59,105,4,1,13,2,518,0,0,0,0.28,0,0,33.533333,5,1.5333,clean
6,3,1,6,10,0,2,5,6,0,46,1,1,0.933333,0.555556,1,1,6.5,1,0.8333,clean
6,1,0,9,27,15,7,3,3,2,91,0,0,0,0.444444,0,0,14.166667,2,1.1667,clean
5,2,0,9,21,0,1,8,3,0.25,84,1,2,0.636364,0.4,1,1,15.4,1,0.8,clean
3,5,0,2,6,3,1,1,3,1.5,17,1,0,1,0.777778,0,0,4.333333,0,0,clean
7,1,0,5,11,7,2,4,5,0.722222,54,1,1,0,0.285714,0,0,6.285714,1,0.8571,clean
6,1,0,0,13,15,0,0,6,2,53,0,0,0,0.25,0,0,7.833333,2,1.1667,clean
1,4,2,3,2,0,3,0,1,2,7,1,0,1,1,0,0,5,0,0,clean
3,5,0,4,10,0,1,3,3,0.5,34,1,1,0.894737,0.555556,0,0,9.666667,1,0.6667,clean
9,1,2,9,24,30,4,7,7,0.625,97,1,0,0,0.269841,0,0,9.666667,2,1,clean
4,3,0,9,8,2,2,9,2,0.777778,33,1,1,0.857143,0.4,0,0,6.5,1,0.5,clean
13,3,0,5,27,36,1,5,11,0.5,129,1,0,0.65625,0.326923,2,7,8.846154,3,1.3077,clean
8,2,0,5,19,22,1,4,6,0.571429,70,1,0,0.91954,0.416667,1,1,7.625,2,1,clean
2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
32,1,0,10,65,386,1,9,29,0.820789,382,1,2,0,0.165625,0,0,10.65625,4,1.1875,clean
7,1,0,11,38,21,4,9,3,2,167,0,0,0,0.3,0,0,22.857143,3,1.4286,clean
39,1,0,5,97,729,2,3,38,0.9,611,0.6,0,0,0.121053,0,0,14.538462,2,1,clean
2,5,0,3,6,0,2,1,2,1,21,1,0,0.944444,0.75,0,0,8.5,1,0.5,clean
4,3,0,1,5,4,0,1,3,0.666667,16,1,1,0.948718,0.666667,1,1,2.75,1,0.5,clean
4,1,0,8,18,6,5,4,3,2,62,0,0,0,0.458333,0,0,14.5,3,1.25,clean
5,0,0,12,18,0,2,10,2,0.55,87,1,3,0,0.5,0,0,15.4,1,0.4,clean
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
2,1,0,3,3,1,1,2,2,2,7,0,0,0,0.666667,0,0,2.5,1,0.5,clean
8,1,0,4,16,28,0,4,8,2,40,0,0,0,0.166667,0,0,4,1,0.875,clean
6,3,0,6,16,0,2,6,6,0.6,86,1,2,0.933333,0.444444,1,1,12.833333,1,0.8333,clean
9,1,0,1,26,36,1,0,9,2,81,0,0,0,0.111111,0,0,8,1,0.8889,buggy
19,1,0,27,55,121,4,27,8,0.763889,299,1,2,0,0.191919,0,0,14.526316,5,1.5263,clean
2,1,0,9,2,1,9,0,2,2,2,0,0,0,1,0,0,0,1,1,clean
5,2,0,8,13,0,3,5,4,0,64,1,1,0.636364,0.45,1,1,11.6,1,0.8,clean
12,3,0,16,28,52,6,15,12,0.681818,136,1,2,0.62069,0.194444,1,1,10.166667,2,1,clean
13,2,0,10,34,26,1,9,9,0.555556,209,1,2,0.388889,0.307692,1,1,14.846154,8,1.3846,clean
7,1,0,9,35,21,6,4,4,2,161,0,0,0,0.31746,0,0,22,6,1.5714,clean
14,3,0,8,23,35,3,7,13,0.153846,98,1,0,0.636364,0.339286,2,8,5.928571,2,0.9286,clean
6,2,0,12,21,5,2,10,3,0.6,70,1,2,0.583333,0.416667,1,1,10.333333,1,0.8333,clean
13,0,0,16,29,52,4,13,4,0.854167,120,1,1,0,0.202381,0,0,7.923077,2,1,clean
7,1,0,12,62,5,1,11,2,0.75,359,0.75,1,0,0.361111,0,0,49.714286,13,2.5714,clean
5,4,3,5,9,8,4,1,1,0.75,44,1,0,0.85,0.4,3,3,7.6,4,1.4,clean
11,1,0,13,24,39,5,12,11,0.8,101,1,4,0,0.272727,0,0,7.818182,1,0.9091,clean
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
0,1,0,3,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,clean
9,1,7,11,17,24,7,4,5,0.375,118,1,2,0,0.444444,0,0,11.888889,2,1,clean
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
9,3,0,8,20,24,2,6,8,0.5,95,1,0,0.666667,0.291667,1,1,9.444444,1,0.8889,clean
9,4,0,4,14,36,0,4,8,2,50,0,0,0.911765,0.305556,1,2,4.555556,1,0.6667,clean
3,1,0,3,8,0,1,2,3,0.5,29,0,0,0,0.666667,0,0,8,1,0.6667,clean
3,2,0,3,10,3,0,3,2,2,32,0,0,0.6,0.666667,0,0,9.666667,1,0.6667,clean
3,2,0,5,18,3,2,3,3,2,65,0,0,0.875,0.416667,0,0,20.666667,4,1.6667,clean
3,1,0,3,8,0,1,2,3,0.5,29,0,0,0,0.666667,0,0,8,1,0.6667,clean
2,1,0,18,2,1,18,0,2,2,2,0,0,0,0.833333,0,0,0,1,1,clean
11,1,0,7,55,35,2,5,7,0.566667,380,1,0,0,0.357143,0,0,33.272727,5,2,clean
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
2,1,0,2,3,1,0,2,2,2,7,0,0,0,0.75,0,0,2.5,1,0.5,clean
7,1,0,18,19,15,15,3,6,0.666667,159,1,0,0,0.25,0,0,21.571429,1,0.7143,clean
3,3,0,5,10,0,1,5,1,0,30,1,1,0.882353,0.555556,1,1,8.666667,1,0.6667,clean
15,1,17,29,34,79,20,9,13,0.839286,188,1,2,0,0.219048,1,1,11.266667,5,1.6667,clean
11,2,0,17,17,47,4,16,11,0.9,78,1,0,0.583333,0.181818,1,1,5.727273,1,0.9091,clean
3,1,0,34,3,3,33,2,3,2,3,0,0,0,0.555556,0,0,0,1,1,clean
5,3,0,4,10,10,1,4,3,2,31,0,0,0.789474,0.466667,1,1,5.2,1,0.8,clean
8,2,0,14,17,0,8,7,6,0.571429,69,1,1,0.5,0.3,1,1,7.375,2,1,clean
27,1,3,16,47,323,3,13,24,0.846154,224,1,2,0,0.141975,0,0,7.185185,2,1.0741,clean
15,2,0,12,33,85,3,12,14,0.839286,139,1,0,0.5,0.183333,1,1,8,3,1.1333,clean
5,3,0,17,27,0,2,17,3,0.4,133,1,2,0.75,0.36,1,1,24.6,2,1,clean
3,2,3,6,12,3,3,3,2,2,47,0,0,0.6,0.666667,0,0,14.666667,1,0.6667,clean
6,3,0,10,43,3,3,10,3,0.6,204,1,1,0.75,0.305556,1,1,32.666667,6,1.6667,clean
4,2,0,5,7,4,4,1,2,0.888889,45,0.333333,3,0.857143,0.444444,1,1,9.5,1,0.5,clean
10,1,1,10,20,23,3,9,3,0.777778,107,1,1,0,0.351852,0,0,9.3,1,0.7,clean
5,3,0,13,20,8,1,12,2,0.5,66,1,0,0.913043,0.472222,0,0,12,1,0.4,clean
4,2,0,13,9,6,8,5,4,2,25,0,0,0.896552,0.5,1,1,5.25,1,0.75,clean
3,1,0,4,6,1,1,3,3,0,31,1,1,0,0.5,0,0,9,1,0.6667,clean
14,4,0,8,39,51,1,8,7,0.730769,240,1,1,0.692308,0.307692,1,1,15.714286,6,1.7143,buggy
20,2,0,12,42,148,2,12,18,0.921053,214,1,0,0.4375,0.190789,1,1,9.2,1,0.9,clean
8,1,25,26,13,8,25,1,6,0.666667,94,1,0,0,1,0,0,10.375,1,0.875,buggy
2,5,0,1,7,0,1,0,2,0.666667,49,1,0,0.944444,0.75,1,1,22,2,1,clean
3,1,0,3,7,0,1,2,3,0,21,1,0,0,0.666667,0,0,5.666667,1,0.6667,clean
6,2,0,1,14,0,1,0,6,0,52,1,0,0.692308,0.5,0,0,7.5,1,0.6667,clean
14,2,4,15,34,73,11,7,9,0.641026,159,1,0,0.675676,0.1875,1,3,10.142857,3,1.0714,clean
3,5,0,1,9,0,0,1,3,0.5,33,1,0,0.894737,0.555556,0,0,9.333333,1,0.6667,clean
2,6,0,5,10,0,1,4,1,0,42,1,0,0.954545,0.6,1,1,19.5,3,1.5,clean
1,5,0,1,2,0,0,1,1,2,6,1,0,1,1,0,0,4,0,0,clean
7,2,0,12,28,13,2,10,4,0.583333,112,1,0,0.583333,0.458333,1,1,14.714286,2,1,clean
2,4,0,3,4,1,2,1,2,2,12,1,0,1,0.833333,0,0,4.5,0,0,clean
8,3,0,12,30,0,1,12,5,0.642857,114,1,1,0.666667,0.314286,1,1,12.75,2,0.875,clean
28,1,0,15,48,330,2,14,28,0.771605,235,1,5,0,0.117347,0,0,7.178571,2,1,clean
2,1,0,7,2,1,6,1,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
3,1,0,1,41,3,0,1,2,2,221,0,0,0,0.333333,0,0,72.666667,1,0.6667,clean
3,1,0,35,3,3,32,4,3,2,3,0,0,0,0.666667,0,0,0,1,1,clean
3,1,0,3,9,0,1,2,3,0,31,1,0,0,0.5,0,0,9,1,0.6667,clean
8,1,0,1,36,0,1,0,8,0.142857,190,1,0,0,0.333333,0,0,22.5,4,1.875,clean
6,3,0,8,37,3,1,8,4,0.666667,151,1,1,0.75,0.305556,1,1,23.666667,1,0.8333,clean
6,1,0,6,10,7,1,6,5,0.6,45,1,0,0,0.533333,0,0,6.166667,2,0.6667,clean
9,2,0,14,16,28,3,14,7,0.6875,66,1,2,0.636364,0.266667,1,1,6.111111,1,0.8889,clean
13,2,0,16,27,34,9,11,10,0.869048,126,1,3,0.388889,0.185185,1,1,8.153846,2,1,clean
4,1,0,1,4,6,1,0,4,2,4,0,0,0,1,0,0,0,1,1,clean
3,1,0,3,4,3,1,2,3,2,10,0,0,0,0.666667,0,0,2.333333,1,0.6667,clean
5,3,0,12,28,0,1,12,3,0.25,103,1,1,0.75,0.4,1,1,19.2,1,0.8,clean
9,3,0,5,20,22,0,5,9,0.791667,91,1,2,0.384615,0.407407,0,0,8.777778,5,1.3333,clean
5,3,0,9,9,0,1,8,4,0.25,42,1,0,0.842105,0.45,1,1,7.2,1,0.6,clean
3,3,0,10,25,0,1,10,2,0,134,1,0,0.913043,0.5,1,1,43.333333,2,1,clean
5,1,0,2,10,8,0,2,5,0.5,57,1,0,0,0.3,0,0,10.2,2,1,clean
4,5,0,1,13,0,0,1,3,0.833333,47,1,0,0.894737,0.5,0,0,10.25,2,0.75,clean
15,1,0,185,15,105,184,2,15,2,15,0,0,0,0.228571,0,0,0,1,1,clean
8,3,0,13,32,0,1,13,5,0.642857,115,1,1,0.666667,0.314286,1,1,12.875,2,0.875,clean
15,2,0,20,44,75,2,19,10,0.785714,218,1,4,0.35,0.214286,1,1,13.066667,6,1.2,clean
2,1,0,4,4,0,3,1,2,0.75,25,0,1,0,0.625,0,0,9.5,1,0.5,clean
16,2,0,12,42,50,1,11,11,0.780952,245,0.714286,4,0.35,0.255556,1,1,13.875,4,1.0625,clean
6,1,0,8,20,15,6,4,5,2,82,0,0,0,0.583333,0,0,12.666667,2,1.5,clean
4,1,0,5,14,0,1,5,4,0.555556,85,1,2,0,0.5,0,0,19.5,1,0.75,clean
6,3,0,9,11,3,2,9,3,0.666667,43,1,1,0.75,0.28,0,0,5.666667,1,0.6667,clean
22,3,0,15,42,211,12,6,18,0.896825,187,1,2,0.3,0.227273,0,0,7.227273,2,1.0909,clean
23,2,0,15,35,237,8,9,19,0.795455,174,1,1,0.565217,0.246377,1,2,6.478261,1,0.8696,clean
7,2,0,6,11,0,1,5,6,0.708333,51,1,0,0.166667,0.333333,0,0,5.714286,1,0.7143,clean
2,1,0,5,6,0,0,5,2,0,30,1,2,0,0.625,0,0,13,1,0.5,clean
5,2,0,7,9,4,4,5,5,0.666667,42,1,1,0.896552,0.45,0,0,6.8,1,0.6,clean
2,4,0,2,7,0,1,2,2,0,20,1,1,0.944444,0.75,0,0,8.5,1,0.5,clean
2,5,0,2,6,0,1,1,2,1,22,1,0,0.944444,0.666667,0,0,9,1,0.5,clean
9,2,0,16,23,30,5,13,9,0.625,89,1,0,0.636364,0.277778,1,1,8.777778,1,0.8889,clean
6,2,16,20,9,3,16,4,4,0.4,27,1,1,0.583333,0.444444,1,1,3.333333,1,0.8333,clean
9,1,0,99,9,36,95,6,9,2,9,0,0,0,0.444444,0,0,0,1,1,clean
5,3,0,10,20,0,2,10,1,0.5625,74,1,1,0.833333,0.375,1,1,13,1,0.6,clean
6,1,0,1,15,13,0,1,5,0.6,68,1,1,0,0.444444,0,0,10.166667,2,1,clean
35,2,0,23,60,523,4,23,33,0.920814,339,1,1,0.297872,0.152941,1,1,8.314286,2,0.9714,clean
12,1,0,10,35,6,4,6,11,0.409091,313,1,1,0,0.305556,0,0,24.916667,8,2.5,clean
