@relation arff_tomcat

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {clean,buggy}

@data
3,2,0,5,12,1,1,0,3,0,259,1,0,0.666667,0.555556,1,1,85,1,0.3333,clean
2,3,0,4,4,1,1,0,2,2,13,0,0,0.975,0.666667,0,0,5.5,1,0.5,clean
8,2,0,4,23,16,1,0,8,0.428571,166,1,0,0.733333,0.46875,1,1,19.375,1,0.5,clean
38,2,0,14,144,521,0,0,26,0.895135,2014,1,3,0.357143,0.155405,0,0,51.342105,31,3.5526,clean
14,5,0,2,34,29,0,0,14,0.769231,263,1,0,0.839506,0.47619,1,1,17.357143,1,0.9286,clean
42,3,0,4,67,697,2,0,33,0.28223,655,0.857143,1,0.512821,0.166297,2,4,14.428571,4,1.0238,clean
5,1,0,23,9,0,19,0,5,0.375,183,1,2,0,0.4,0,0,35.2,6,2.2,clean
8,1,0,3,15,4,3,0,7,0.5,84,1,0,0,0.5,0,0,9.25,4,1.75,clean
8,2,0,16,65,16,1,0,2,0.857143,408,1,1,0.769231,0.428571,0,0,49.625,10,3.25,clean
1,1,0,20,1,0,19,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
71,1,4,34,174,1809,14,0,62,0.917857,1902,1,8,0,0.069388,0,0,25.394366,9,2.2254,clean
6,1,0,2,18,9,1,0,4,0.7,1355,0.5,1,0,0.25,0,0,224.5,15,4.1667,clean
4,3,0,16,46,4,0,0,3,0.888889,283,0.666667,0,0.96,0.5,1,3,69,1,0.5,clean
5,1,0,0,7,8,0,0,4,0.75,23,0,1,0,0.75,0,0,3.4,1,0.6,clean
9,1,0,9,20,12,5,0,4,0.696429,169,1,1,0,0.444444,0,0,17,5,1.3333,clean
11,5,0,3,32,17,0,0,10,0.75,249,1,0,0.908257,0.327273,1,1,21.272727,1,0.9091,clean
6,2,0,9,13,0,8,0,6,0.4,100,1,0,0.705882,0.666667,0,0,15.333333,5,1.5,clean
4,1,0,8,6,0,7,0,3,0.333333,24,1,1,0,0.333333,0,0,4.75,2,1,clean
34,1,0,66,34,561,62,0,34,1.030303,40,0,0,0,0.109244,0,0,0,1,1,clean
5,3,0,5,10,0,2,0,5,2,38,0,0,0.906977,0.55,0,0,6.6,1,0.8,clean
2,4,0,5,5,1,1,0,2,2,24,0,0,0.97561,0.666667,0,0,11,1,0.5,clean
2,1,4,8,3,1,6,0,1,2,5,0,0,0,0.75,0,0,1.5,1,0.5,clean
7,1,2,12,9,0,12,0,7,0.25,65,1,0,0,0.52381,0,0,8,1,0.5714,clean
9,1,0,6,23,10,2,0,8,0.791667,132,1,4,0,0.325,0,0,13,2,1,clean
6,2,0,3,27,13,1,0,6,0.4,139,1,0,0.846154,0.4,1,1,21.833333,1,0.3333,clean
2,5,0,2,5,1,0,0,2,2,11,0,0,0.985507,1,1,1,4.5,1,0.5,clean
15,2,0,10,61,63,0,0,13,0.785714,488,1,1,0.759259,0.714286,0,0,31.333333,3,1.4667,clean
1,1,0,3,1,0,3,0,0,2,171,0,0,0,0,0,0,136,0,0,clean
10,1,0,5,15,27,5,0,9,0.777778,101,0,1,0,0.240741,0,0,8.8,1,0.8,clean
1,3,0,1,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,clean
11,3,0,4,27,11,1,0,10,0.583333,169,1,3,0.4,0.174242,1,1,13.818182,3,1,clean
2,2,0,3,4,1,0,0,1,2,9,0,0,0.666667,1,0,0,3.5,1,0.5,clean
2,1,0,5,16,0,1,0,1,0,78,1,0,0,0.75,0,0,37.5,1,0.5,clean
5,1,0,3,27,10,1,0,4,1.25,237,1,0,0,0.375,0,0,46,6,3,clean
28,2,2,0,29,374,0,0,27,1.007407,48,0.4,0,0.325,0.171429,0,0,0.535714,1,0.9643,clean
3,2,0,2,6,3,2,0,3,1.5,31,0,0,0.9375,0.666667,0,0,9,3,1,clean
60,2,0,16,163,1204,2,0,55,0.904407,1551,0.52,2,0.292683,0.111864,1,1,24.433333,13,1.4667,clean
3,3,0,0,4,0,0,0,3,0.5,22,1,0,0.666667,0.466667,0,0,5.666667,1,0.6667,clean
69,1,0,12,158,0,5,0,62,0.893137,1383,0.866667,3,0,0.187291,0,0,18.826087,18,1.5942,clean
10,2,0,4,27,3,1,0,10,0.4,245,1,1,0.733333,0.4,1,2,23,3,0.6,clean
4,1,0,6,4,6,5,0,4,2,4,0,0,0,0.45,0,0,0,1,1,clean
16,1,0,5,36,62,5,0,15,0.693333,349,1,1,0,0.375,0,0,20.5,8,2,clean
8,2,0,0,20,0,0,0,8,0,223,1,1,0.5,0.65625,0,0,26.625,5,1.625,clean
2,4,0,5,5,1,1,0,2,2,24,0,0,0.97561,0.666667,0,0,11,1,0.5,clean
2,1,0,2,4,1,2,0,1,1.875,20,0,0,0,1,0,0,5,0,0,clean
1,5,0,2,7,0,2,0,1,2,17,0,0,1,1,0,0,16,0,0,clean
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,clean
3,3,0,4,9,3,1,0,3,2,63,0,0,0.95122,0.666667,0,0,20,1,0.6667,clean
5,1,0,7,17,0,0,0,2,0.416667,79,1,2,0,0.625,0,0,14.2,3,1.4,clean
4,1,0,5,52,0,0,0,4,0.333333,307,1,1,0,0.4,0,0,74.25,1,0.75,clean
12,1,1,5,19,0,4,0,12,0.636364,268,0.5,1,0,0.638889,0,0,21,4,2.0833,clean
18,1,0,3,21,73,2,0,18,0.836601,152,0.666667,1,0,0.277778,0,0,6.944444,2,1.0556,clean
4,1,0,1,4,6,1,0,4,2,4,0,0,0,0.5,0,0,0,1,1,clean
18,1,2,0,35,0,0,0,18,0,111,1,1,0,0.277778,0,0,5.111111,2,1,clean
8,1,0,12,8,28,10,0,8,2,8,0,0,0,0.5,0,0,0,1,1,clean
62,1,0,40,133,329,14,0,6,0.613115,3133,0.8,0,0,0.057021,0,0,49.451613,4,1.0645,clean
12,1,0,2,21,0,2,0,12,0.836364,304,0.4,0,0,0.458333,0,0,23.916667,7,1.3333,clean
4,1,0,6,11,6,1,0,2,2,166,0,0,0,0.55,0,0,40.5,2,1,clean
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
14,3,0,4,29,11,1,0,14,0.692308,149,1,0,0.428571,0.255102,1,1,9.428571,6,1.6429,clean
8,2,0,4,23,16,1,0,8,0.428571,165,1,0,0.733333,0.46875,1,1,19.25,1,0.5,clean
22,1,15,33,50,189,19,0,21,0.933333,376,1,3,0,0.174603,0,0,15.636364,2,1,clean
4,1,0,3,30,0,0,0,2,0.611111,368,1,0,0,0.333333,0,0,89.5,15,4,clean
10,1,3,0,15,35,0,0,10,0.851852,66,1,0,0,0.3,0,0,5.3,2,1,clean
13,1,28,40,14,56,40,0,13,0.75,65,1,1,0,0.423077,0,0,3.846154,1,0.8462,clean
2,2,0,2,4,0,1,0,2,0,21,1,0,0.916667,0.666667,0,0,9,1,0.5,clean
13,1,1,0,23,72,0,0,13,0.416667,78,1,1,0,0.25641,0,0,4.923077,1,0.9231,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
9,1,0,3,21,22,2,0,7,0.913462,205,0.692308,1,0,0.1875,0,0,20.333333,3,1.1111,clean
6,5,0,2,14,0,0,0,6,0.4,77,1,0,0.931507,0.666667,2,2,11.5,1,0.8333,clean
31,1,0,3,59,283,0,0,31,0.904545,518,0.045455,14,0,0.264516,0,0,15,3,1.0645,clean
3,1,0,5,18,3,1,0,2,2,104,0,0,0,0.5,0,0,33.666667,4,1.6667,clean
30,2,0,48,180,263,1,0,17,0.845649,2215,1,8,0.377778,0.150862,1,2,72.133333,4,1.1667,clean
9,1,0,8,37,34,6,0,5,0.75,336,1,0,0,0.225,0,0,36,4,1.5556,clean
30,5,0,2,46,283,0,0,28,0.857143,490,1,0,0.701031,0.286667,1,1,14.866667,20,1.9,clean
74,1,0,31,142,2349,16,0,71,0.923679,1303,0.971429,8,0,0.13325,0,0,16.135135,8,1.2297,clean
10,2,0,3,25,0,1,0,10,0.864198,466,0.444444,0,0.555556,0.316667,1,2,44.7,1,0.8,clean
14,1,0,18,14,91,18,0,14,2,14,0,0,0,0.571429,0,0,0,1,1,clean
7,5,0,2,37,15,0,0,5,0.833333,259,1,0,0.942857,0.4,1,1,35.714286,12,2.8571,clean
11,1,0,2,74,27,0,0,7,0.7,772,1,1,0,0.257143,0,0,68.272727,6,1.5455,clean
8,1,0,6,13,26,2,0,7,1,34,1,1,0,0.392857,0,0,3,1,0.75,clean
8,1,0,7,60,12,1,0,3,0.571429,522,1,1,0,0.183673,0,0,63.75,11,2.875,clean
35,1,0,30,118,0,0,0,6,0.544118,1756,1,0,0,0.120915,0,0,49.114286,11,1.6571,clean
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
32,4,0,1,63,478,1,0,29,0.387097,223,1,0,0.62963,0.139785,2,9,5.875,2,1,clean
31,2,0,3,63,313,0,0,27,0.871429,912,0.785714,0,0.45283,0.286667,0,0,27.967742,3,1.129,clean
17,2,2,0,21,136,0,0,17,1.0625,60,0,0,0.483871,0.189542,0,0,1.764706,1,0.9412,clean
5,1,0,30,5,10,28,0,5,2,5,0,0,0,0.4,0,0,0,1,1,clean
2,1,0,0,2,1,0,0,2,2,4,0,0,0,0.75,0,0,0,1,1,clean
4,5,0,2,10,0,0,0,4,0,39,1,0,0.957746,0.625,1,1,8.5,1,0.75,clean
1,6,0,2,7,0,2,0,1,2,17,0,0,1,1,0,0,16,0,0,clean
7,1,0,13,55,3,5,0,3,0.537037,724,1,2,0,0.371429,0,0,101.142857,11,2.5714,clean
10,1,0,3,15,3,3,0,10,0.666667,108,1,0,0,0.466667,0,0,9.4,2,1,clean
4,1,0,2,9,0,0,0,2,0.25,91,0,1,0,0.5,0,0,20.75,5,2,clean
4,2,0,3,20,6,3,0,4,1.333333,146,0,0,0.882353,0.75,0,0,34.5,3,1.25,clean
2,1,0,3,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
14,1,0,3,15,91,1,0,14,1.076923,135,0,0,0,0.153061,0,0,0.214286,1,0.9286,clean
2,4,0,5,5,1,1,0,2,2,24,0,0,0.97561,0.666667,0,0,11,1,0.5,clean
4,1,0,5,15,0,1,0,4,0.5,102,1,2,0,0.4375,0,0,24,6,2,clean
38,1,0,26,113,637,21,0,36,0.848649,2141,0.2,0,0,0.135135,0,0,55.210526,19,3.8158,clean
5,1,0,5,21,10,1,0,4,2,129,0,0,0,0.52,0,0,24.8,1,0.8,clean
8,5,0,2,16,0,0,0,8,0.571429,103,1,0,0.906667,0.6875,2,2,11.5,1,0.875,clean
36,2,0,12,81,142,4,0,31,0.81203,675,0.736842,5,0.276596,0.182099,1,2,17.222222,3,1.0833,clean
1,1,0,0,2,0,0,0,1,2,14,0,0,0,1,0,0,3,0,0,clean
10,2,0,0,43,33,0,0,8,0.666667,289,1,0,0.466667,0.48,1,1,27.8,6,2,clean
15,1,0,51,29,0,50,0,12,0.62987,401,0.545455,2,0,0.233333,0,0,25,7,1.4667,clean
19,1,0,2,34,0,2,0,19,0,115,1,1,0,0.263158,0,0,5,1,0.8947,clean
3,3,0,3,10,0,3,0,2,0,59,1,0,0.974026,0.466667,1,1,18.333333,1,0.6667,clean
14,3,0,2,28,0,1,0,11,0.788462,257,1,1,0.657143,0.292308,2,5,17.071429,1,0.8571,clean
2,4,0,4,6,1,1,0,2,2,25,0,0,0.97561,0.666667,1,1,11.5,1,0.5,clean
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
6,1,0,1,11,1,1,0,5,1.070588,308,0.235294,0,0,0.444444,0,0,47.5,28,7,clean
2,1,0,4,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
33,2,0,5,44,418,0,0,29,0.888393,434,1,0,0.219512,0.69697,0,0,11.727273,28,1.9697,clean
119,1,0,8,121,6959,1,0,118,0.978814,398,1,2,0,0.086241,0,0,2.277311,1,0.9748,clean
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,clean
1,2,0,4,5,0,0,0,1,2,19,1,0,1,1,0,0,15,0,0,clean
58,1,0,20,133,0,15,0,56,0.04386,1008,1,2,0,0.25614,0,0,16.344828,4,2.1034,clean
2,2,0,19,44,1,3,0,1,2,410,0,0,0.933333,0.75,2,2,204,1,0.5,clean
7,1,0,4,20,9,3,0,6,0.333333,93,1,0,0,0.428571,0,0,12,1,0.8571,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
11,2,0,9,13,7,9,0,10,0.814286,105,0.857143,0,0.871429,0.416667,0,0,7.909091,2,1.3636,clean
4,1,0,3,10,4,0,0,3,1,43,0.5,0,0,0.533333,0,0,9.25,1,0.5,clean
6,2,0,6,19,1,0,0,5,0.8,87,1,0,0.911111,0.7,0,0,13.333333,1,0.6667,clean
18,1,1,4,19,135,1,0,18,0.862745,57,1,0,0,0.375,0,0,2,1,0.9444,clean
19,1,0,22,41,63,20,0,17,0.5,378,0.666667,1,0,0.357895,0,0,18.736842,5,1.9474,clean
4,1,0,2,7,0,1,0,4,0.75,33,0.5,4,0,1,0,0,6.25,1,0.75,clean
14,1,0,8,19,33,8,0,13,0.782051,149,1,1,0,0.357143,0,0,9.214286,4,1.1429,clean
3,2,3,0,4,3,0,0,3,2,6,0,0,0.666667,0.666667,0,0,1,1,0.6667,clean
10,2,0,10,31,33,5,0,5,0.666667,174,1,1,0.428571,0.344444,0,0,15.9,3,1.6,clean
4,1,0,2,5,0,0,0,4,0.333333,18,1,1,0,0.5,0,0,3.25,1,0.75,clean
3,1,0,1,11,0,1,0,3,0.166667,67,1,0,0,0.666667,0,0,20.333333,3,1.6667,clean
11,1,0,2,30,5,1,0,9,0.6,581,0,1,0,0.272727,0,0,51.363636,6,1.5455,clean
21,1,0,1,22,210,0,0,21,1.05,47,0,0,0,0.306122,0,0,0.142857,1,0.9524,clean
6,1,0,11,7,15,10,0,5,1.16,79,0,1,0,0.6,0,0,11.333333,1,0.8333,clean
2,5,0,2,5,1,0,0,2,2,11,0,0,0.985507,1,1,1,4.5,1,0.5,clean
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,clean
8,1,0,2,13,8,1,0,8,0.571429,296,1,1,0,0.5625,0,0,35.625,5,3,clean
81,1,0,29,110,3002,21,0,80,0.976705,879,1,2,0,0.169473,0,0,9.308642,3,1.1481,clean
5,2,0,8,60,8,1,0,4,1.125,555,1,1,0.869565,0.5,0,0,109.6,2,0.8,clean
8,2,0,4,23,16,1,0,8,0.428571,166,1,0,0.733333,0.46875,1,1,19.375,1,0.5,clean
5,1,0,1,6,10,0,0,5,1.25,10,0,0,0,0.4,0,0,0.6,1,0.8,clean
25,1,0,2,56,268,2,0,25,0.847222,307,1,0,0,0.262857,0,0,11.16,8,1.32,clean
3,1,0,3,7,1,1,0,2,0.5,25,1,0,0,0.5,0,0,7,1,0.3333,clean
26,1,0,16,89,91,7,0,24,0.772,918,1,1,0,0.246667,0,0,33.923077,5,1.1538,clean
14,1,0,1,15,91,1,0,14,2,17,0,0,0,0.4,0,0,0.214286,1,0.9286,clean
3,1,0,5,13,0,1,0,3,0,81,0,1,0,0.555556,0,0,25.666667,7,2.6667,clean
1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,0,0,clean
10,1,0,6,20,1,2,0,9,0.759259,157,1,3,0,0.361111,0,0,14.1,1,0.8,clean
5,3,2,0,8,4,0,0,5,0.5,31,1,0,0.944444,0.6,0,0,5,1,0.2,clean
2,1,0,2,5,1,0,0,2,2,11,0,0,0,0.75,0,0,4.5,1,0.5,clean
28,2,0,25,88,230,8,0,26,0.864198,674,1,1,0.726316,0.246914,1,4,22.75,10,1.5,clean
2,1,0,9,2,1,9,0,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
4,5,0,2,14,6,0,0,3,1.333333,47,1,0,0.970588,0.583333,1,1,10.5,1,0.75,clean
3,3,0,4,7,3,1,0,3,1.5,17,1,0,0.933333,0.555556,1,1,4.333333,1,0.6667,clean
5,2,0,4,10,4,3,0,5,0.583333,56,1,1,0.333333,0.4,0,0,9.6,1,0.8,clean
6,1,0,4,18,7,1,0,3,0.833333,104,1,1,0,0.5,0,0,15.333333,4,1.6667,clean
13,3,0,3,30,0,0,0,13,0.291667,206,1,1,0.45,0.252747,1,1,14.692308,1,0.8462,clean
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,clean
12,1,0,2,25,0,1,0,0,0.436364,212,1,0,0,0.395833,0,0,16.25,3,1.3333,clean
8,2,0,3,26,0,1,0,6,0.619048,221,1,1,0.837838,0.5,0,0,26.25,3,1.375,clean
7,1,0,11,38,0,0,0,2,0.666667,351,1,1,0,0.366667,0,0,48.714286,3,1.1429,clean
2,1,0,1,17,1,0,0,2,2,160,0,0,0,0.6,0,0,79,1,0.5,clean
2,1,0,1,10,1,0,0,2,2,54,1,0,0,0.6,0,0,25.5,1,0.5,clean
42,1,0,53,104,0,49,0,39,0.765083,1169,0.789474,3,0,0.148559,1,2,26.380952,13,2.5952,clean
4,5,0,2,13,0,0,0,4,0,58,1,0,0.957746,0.625,1,1,13.25,1,0.75,clean
6,3,0,1,22,15,1,0,4,1.12,184,0,0,0.85,0.5,1,1,28.833333,14,2.8333,clean
0,1,0,8,0,0,8,0,0,2,57,0,0,0,0,0,0,0,0,0,clean
5,3,0,3,13,8,1,0,5,0.75,101,1,0,0.906977,0.45,1,2,19,10,2.8,clean
5,3,0,0,7,2,0,0,5,0.625,33,1,0,0.5,0.5,0,0,5.2,1,0.6,clean
4,4,0,5,31,0,0,0,4,0,125,1,0,0.95,0.625,2,2,30,1,0.75,clean
9,3,1,5,50,26,2,0,1,0.75,375,1,1,0.774194,0.4,2,7,40.333333,16,2.6667,clean
17,1,0,0,17,136,0,0,17,1.0625,58,0,0,0,0.470588,0,0,0,1,1,clean
23,2,0,5,31,175,0,0,21,0.827273,189,1,0,0.290323,0.695652,0,0,6.782609,5,1.1304,clean
6,2,0,9,33,0,0,0,5,0.8,212,1,1,0.911111,0.7,0,0,33.666667,3,1.6667,clean
3,2,0,4,8,1,1,0,3,2,21,0,0,0.846154,0.666667,1,2,6,1,0.6667,clean
32,2,0,11,85,296,3,0,28,0.666667,865,1,0,0.691489,0.193548,1,15,25.84375,12,1.75,clean
5,1,0,2,11,0,1,0,5,0,43,1,1,0,0.466667,0,0,7.4,3,1.2,clean
3,1,0,3,15,1,1,0,2,0.833333,64,1,0,0,0.5,0,0,19.333333,1,0.3333,clean
8,1,0,1,13,4,1,0,7,0.571429,2144,1,0,0,0.5,0,0,266.75,1,0.75,clean
68,1,0,4,69,2278,1,0,68,2,170,0,0,0,0.136029,0,0,1.5,1,0.9853,clean
